market_name,neighborhood_name,score_category,score_value,rank_within_market,rank_nationally,data_source,period,notes
Austin,Downtown,accessibility_score,88.0,1,9,Walk Score / Transit Data,2025-01-01,
Austin,Downtown,amenity_score,89.0,1,9,Google Places / Yelp,2025-01-01,
Austin,Downtown,demographic_quality_score,80.0,1,9,Census ACS,2024-12-31,
Austin,Downtown,employment_economic_score,88.0,1,9,Labor Bureau / Tech Data,2024-12-31,
Austin,Downtown,real_estate_momentum_score,82.0,1,9,Zillow / Redfin,2024-11-01,
Austin,Downtown,development_investment_score,84.0,1,9,City Planning / CRE,2024-12-31,
Austin,Downtown,livability_safety_score,79.0,1,9,Crime Data / Surveys,2024-11-01,
Austin,Downtown,cultural_vibrancy_score,88.0,1,9,Cultural Institutions,2024-12-31,
Austin,Downtown,future_growth_catalysts_score,76.0,1,9,Development Pipeline,2024-12-31,
Austin,Downtown,composite_overall_score,83.8,1,9,Weighted Average,2024-12-31,
Austin,Downtown,investor_attractiveness_score,82.5,1,9,Investment Analysis,2024-12-31,
Austin,Downtown,resident_desirability_score,86.0,1,9,Lifestyle Index,2024-12-31,
Austin,Downtown,value_add_potential_score,87.0,1,9,Growth Potential,2024-12-31,
Austin,East Austin,accessibility_score,84.0,2,3,Walk Score / Transit Data,2025-01-01,
Austin,East Austin,amenity_score,86.0,2,3,Google Places / Yelp,2025-01-01,
Austin,East Austin,demographic_quality_score,72.0,2,3,Census ACS,2024-12-31,
Austin,East Austin,employment_economic_score,84.0,2,3,Labor Bureau / Tech Data,2024-12-31,
Austin,East Austin,real_estate_momentum_score,90.0,2,3,Zillow / Redfin,2024-11-01,
Austin,East Austin,development_investment_score,88.0,2,3,City Planning / CRE,2024-12-31,
Austin,East Austin,livability_safety_score,74.0,2,3,Crime Data / Surveys,2024-11-01,
Austin,East Austin,cultural_vibrancy_score,94.0,2,3,Cultural Institutions,2024-12-31,
Austin,East Austin,future_growth_catalysts_score,86.0,2,3,Development Pipeline,2024-12-31,
Austin,East Austin,composite_overall_score,84.2,2,3,Weighted Average,2024-12-31,
Austin,East Austin,investor_attractiveness_score,87.0,2,3,Investment Analysis,2024-12-31,
Austin,East Austin,resident_desirability_score,84.5,2,3,Lifestyle Index,2024-12-31,
Austin,East Austin,value_add_potential_score,79.0,2,3,Growth Potential,2024-12-31,
Austin,South Congress,accessibility_score,85.0,3,8,Walk Score / Transit Data,2025-01-01,
Austin,South Congress,amenity_score,88.0,3,8,Google Places / Yelp,2025-01-01,
Austin,South Congress,demographic_quality_score,78.0,3,8,Census ACS,2024-12-31,
Austin,South Congress,employment_economic_score,82.0,3,8,Labor Bureau / Tech Data,2024-12-31,
Austin,South Congress,real_estate_momentum_score,84.0,3,8,Zillow / Redfin,2024-11-01,
Austin,South Congress,development_investment_score,82.0,3,8,City Planning / CRE,2024-12-31,
Austin,South Congress,livability_safety_score,80.0,3,8,Crime Data / Surveys,2024-11-01,
Austin,South Congress,cultural_vibrancy_score,92.0,3,8,Cultural Institutions,2024-12-31,
Austin,South Congress,future_growth_catalysts_score,78.0,3,8,Development Pipeline,2024-12-31,
Austin,South Congress,composite_overall_score,83.2,3,8,Weighted Average,2024-12-31,
Austin,South Congress,investor_attractiveness_score,81.5,3,8,Investment Analysis,2024-12-31,
Austin,South Congress,resident_desirability_score,86.2,3,8,Lifestyle Index,2024-12-31,
Austin,South Congress,value_add_potential_score,71.0,3,8,Growth Potential,2024-12-31,
Austin,East Riverside,accessibility_score,83.0,4,5,Walk Score / Transit Data,2025-01-01,
Austin,East Riverside,amenity_score,85.0,4,5,Google Places / Yelp,2025-01-01,
Austin,East Riverside,demographic_quality_score,75.0,4,5,Census ACS,2024-12-31,
Austin,East Riverside,employment_economic_score,84.0,4,5,Labor Bureau / Tech Data,2024-12-31,
Austin,East Riverside,real_estate_momentum_score,89.0,4,5,Zillow / Redfin,2024-11-01,
Austin,East Riverside,development_investment_score,87.0,4,5,City Planning / CRE,2024-12-31,
Austin,East Riverside,livability_safety_score,76.0,4,5,Crime Data / Surveys,2024-11-01,
Austin,East Riverside,cultural_vibrancy_score,84.0,4,5,Cultural Institutions,2024-12-31,
Austin,East Riverside,future_growth_catalysts_score,84.0,4,5,Development Pipeline,2024-12-31,
Austin,East Riverside,composite_overall_score,83.0,4,5,Weighted Average,2024-12-31,
Austin,East Riverside,investor_attractiveness_score,86.0,4,5,Investment Analysis,2024-12-31,
Austin,East Riverside,resident_desirability_score,82.0,4,5,Lifestyle Index,2024-12-31,
Austin,East Riverside,value_add_potential_score,63.0,4,5,Growth Potential,2024-12-31,
Austin,Domain,accessibility_score,82.0,5,22,Walk Score / Transit Data,2025-01-01,
Austin,Domain,amenity_score,86.0,5,22,Google Places / Yelp,2025-01-01,
Austin,Domain,demographic_quality_score,84.0,5,22,Census ACS,2024-12-31,
Austin,Domain,employment_economic_score,86.0,5,22,Labor Bureau / Tech Data,2024-12-31,
Austin,Domain,real_estate_momentum_score,80.0,5,22,Zillow / Redfin,2024-11-01,
Austin,Domain,development_investment_score,78.0,5,22,City Planning / CRE,2024-12-31,
Austin,Domain,livability_safety_score,82.0,5,22,Crime Data / Surveys,2024-11-01,
Austin,Domain,cultural_vibrancy_score,76.0,5,22,Cultural Institutions,2024-12-31,
Austin,Domain,future_growth_catalysts_score,70.0,5,22,Development Pipeline,2024-12-31,
Austin,Domain,composite_overall_score,80.4,5,22,Weighted Average,2024-12-31,
Austin,Domain,investor_attractiveness_score,78.5,5,22,Investment Analysis,2024-12-31,
Austin,Domain,resident_desirability_score,81.5,5,22,Lifestyle Index,2024-12-31,
Austin,Domain,value_add_potential_score,55.0,5,22,Growth Potential,2024-12-31,
Austin,Highland,accessibility_score,81.0,6,14,Walk Score / Transit Data,2025-01-01,
Austin,Highland,amenity_score,84.0,6,14,Google Places / Yelp,2025-01-01,
Austin,Highland,demographic_quality_score,76.0,6,14,Census ACS,2024-12-31,
Austin,Highland,employment_economic_score,82.0,6,14,Labor Bureau / Tech Data,2024-12-31,
Austin,Highland,real_estate_momentum_score,85.0,6,14,Zillow / Redfin,2024-11-01,
Austin,Highland,development_investment_score,86.0,6,14,City Planning / CRE,2024-12-31,
Austin,Highland,livability_safety_score,78.0,6,14,Crime Data / Surveys,2024-11-01,
Austin,Highland,cultural_vibrancy_score,82.0,6,14,Cultural Institutions,2024-12-31,
Austin,Highland,future_growth_catalysts_score,82.0,6,14,Development Pipeline,2024-12-31,
Austin,Highland,composite_overall_score,81.8,6,14,Weighted Average,2024-12-31,
Austin,Highland,investor_attractiveness_score,83.8,6,14,Investment Analysis,2024-12-31,
Austin,Highland,resident_desirability_score,81.2,6,14,Lifestyle Index,2024-12-31,
Austin,Highland,value_add_potential_score,47.0,6,14,Growth Potential,2024-12-31,
Austin,St. Elmo District,accessibility_score,80.0,7,7,Walk Score / Transit Data,2025-01-01,
Austin,St. Elmo District,amenity_score,84.0,7,7,Google Places / Yelp,2025-01-01,
Austin,St. Elmo District,demographic_quality_score,70.0,7,7,Census ACS,2024-12-31,
Austin,St. Elmo District,employment_economic_score,80.0,7,7,Labor Bureau / Tech Data,2024-12-31,
Austin,St. Elmo District,real_estate_momentum_score,88.0,7,7,Zillow / Redfin,2024-11-01,
Austin,St. Elmo District,development_investment_score,86.0,7,7,City Planning / CRE,2024-12-31,
Austin,St. Elmo District,livability_safety_score,72.0,7,7,Crime Data / Surveys,2024-11-01,
Austin,St. Elmo District,cultural_vibrancy_score,90.0,7,7,Cultural Institutions,2024-12-31,
Austin,St. Elmo District,future_growth_catalysts_score,84.0,7,7,Development Pipeline,2024-12-31,
Austin,St. Elmo District,composite_overall_score,81.6,7,7,Weighted Average,2024-12-31,
Austin,St. Elmo District,investor_attractiveness_score,84.5,7,7,Investment Analysis,2024-12-31,
Austin,St. Elmo District,resident_desirability_score,81.5,7,7,Lifestyle Index,2024-12-31,
Austin,St. Elmo District,value_add_potential_score,39.0,7,7,Growth Potential,2024-12-31,
Austin,Easton Park,accessibility_score,76.0,8,10,Walk Score / Transit Data,2025-01-01,
Austin,Easton Park,amenity_score,82.0,8,10,Google Places / Yelp,2025-01-01,
Austin,Easton Park,demographic_quality_score,81.0,8,10,Census ACS,2024-12-31,
Austin,Easton Park,employment_economic_score,78.0,8,10,Labor Bureau / Tech Data,2024-12-31,
Austin,Easton Park,real_estate_momentum_score,87.0,8,10,Zillow / Redfin,2024-11-01,
Austin,Easton Park,development_investment_score,85.0,8,10,City Planning / CRE,2024-12-31,
Austin,Easton Park,livability_safety_score,84.0,8,10,Crime Data / Surveys,2024-11-01,
Austin,Easton Park,cultural_vibrancy_score,74.0,8,10,Cultural Institutions,2024-12-31,
Austin,Easton Park,future_growth_catalysts_score,80.0,8,10,Development Pipeline,2024-12-31,
Austin,Easton Park,composite_overall_score,80.8,8,10,Weighted Average,2024-12-31,
Austin,Easton Park,investor_attractiveness_score,82.5,8,10,Investment Analysis,2024-12-31,
Austin,Easton Park,resident_desirability_score,79.0,8,10,Lifestyle Index,2024-12-31,
Austin,Easton Park,value_add_potential_score,31.0,8,10,Growth Potential,2024-12-31,
Austin,Mueller,accessibility_score,78.0,9,17,Walk Score / Transit Data,2025-01-01,
Austin,Mueller,amenity_score,83.0,9,17,Google Places / Yelp,2025-01-01,
Austin,Mueller,demographic_quality_score,79.0,9,17,Census ACS,2024-12-31,
Austin,Mueller,employment_economic_score,76.0,9,17,Labor Bureau / Tech Data,2024-12-31,
Austin,Mueller,real_estate_momentum_score,84.0,9,17,Zillow / Redfin,2024-11-01,
Austin,Mueller,development_investment_score,84.0,9,17,City Planning / CRE,2024-12-31,
Austin,Mueller,livability_safety_score,82.0,9,17,Crime Data / Surveys,2024-11-01,
Austin,Mueller,cultural_vibrancy_score,78.0,9,17,Cultural Institutions,2024-12-31,
Austin,Mueller,future_growth_catalysts_score,78.0,9,17,Development Pipeline,2024-12-31,
Austin,Mueller,composite_overall_score,80.2,9,17,Weighted Average,2024-12-31,
Austin,Mueller,investor_attractiveness_score,80.5,9,17,Investment Analysis,2024-12-31,
Austin,Mueller,resident_desirability_score,80.2,9,17,Lifestyle Index,2024-12-31,
Austin,Mueller,value_add_potential_score,23.0,9,17,Growth Potential,2024-12-31,
Austin,West Lake Hills,accessibility_score,74.0,10,36,Walk Score / Transit Data,2025-01-01,
Austin,West Lake Hills,amenity_score,81.0,10,36,Google Places / Yelp,2025-01-01,
Austin,West Lake Hills,demographic_quality_score,85.0,10,36,Census ACS,2024-12-31,
Austin,West Lake Hills,employment_economic_score,74.0,10,36,Labor Bureau / Tech Data,2024-12-31,
Austin,West Lake Hills,real_estate_momentum_score,76.0,10,36,Zillow / Redfin,2024-11-01,
Austin,West Lake Hills,development_investment_score,70.0,10,36,City Planning / CRE,2024-12-31,
Austin,West Lake Hills,livability_safety_score,84.0,10,36,Crime Data / Surveys,2024-11-01,
Austin,West Lake Hills,cultural_vibrancy_score,72.0,10,36,Cultural Institutions,2024-12-31,
Austin,West Lake Hills,future_growth_catalysts_score,64.0,10,36,Development Pipeline,2024-12-31,
Austin,West Lake Hills,composite_overall_score,75.6,10,36,Weighted Average,2024-12-31,
Austin,West Lake Hills,investor_attractiveness_score,71.0,10,36,Investment Analysis,2024-12-31,
Austin,West Lake Hills,resident_desirability_score,77.8,10,36,Lifestyle Index,2024-12-31,
Austin,West Lake Hills,value_add_potential_score,15.0,10,36,Growth Potential,2024-12-31,
Denver,LoDo,accessibility_score,88.0,1,12,Walk Score / Transit Data,2025-01-01,
Denver,LoDo,amenity_score,89.0,1,12,Google Places / Yelp,2025-01-01,
Denver,LoDo,demographic_quality_score,82.0,1,12,Census ACS,2024-12-31,
Denver,LoDo,employment_economic_score,86.0,1,12,Labor Bureau / Tech Data,2024-12-31,
Denver,LoDo,real_estate_momentum_score,83.0,1,12,Zillow / Redfin,2024-11-01,
Denver,LoDo,development_investment_score,82.0,1,12,City Planning / CRE,2024-12-31,
Denver,LoDo,livability_safety_score,80.0,1,12,Crime Data / Surveys,2024-11-01,
Denver,LoDo,cultural_vibrancy_score,86.0,1,12,Cultural Institutions,2024-12-31,
Denver,LoDo,future_growth_catalysts_score,74.0,1,12,Development Pipeline,2024-12-31,
Denver,LoDo,composite_overall_score,83.3,1,12,Weighted Average,2024-12-31,
Denver,LoDo,investor_attractiveness_score,81.2,1,12,Investment Analysis,2024-12-31,
Denver,LoDo,resident_desirability_score,85.8,1,12,Lifestyle Index,2024-12-31,
Denver,LoDo,value_add_potential_score,87.0,1,12,Growth Potential,2024-12-31,
Denver,RiNo,accessibility_score,85.0,2,10,Walk Score / Transit Data,2025-01-01,
Denver,RiNo,amenity_score,87.0,2,10,Google Places / Yelp,2025-01-01,
Denver,RiNo,demographic_quality_score,79.0,2,10,Census ACS,2024-12-31,
Denver,RiNo,employment_economic_score,84.0,2,10,Labor Bureau / Tech Data,2024-12-31,
Denver,RiNo,real_estate_momentum_score,86.0,2,10,Zillow / Redfin,2024-11-01,
Denver,RiNo,development_investment_score,86.0,2,10,City Planning / CRE,2024-12-31,
Denver,RiNo,livability_safety_score,78.0,2,10,Crime Data / Surveys,2024-11-01,
Denver,RiNo,cultural_vibrancy_score,88.0,2,10,Cultural Institutions,2024-12-31,
Denver,RiNo,future_growth_catalysts_score,80.0,2,10,Development Pipeline,2024-12-31,
Denver,RiNo,composite_overall_score,83.7,2,10,Weighted Average,2024-12-31,
Denver,RiNo,investor_attractiveness_score,84.0,2,10,Investment Analysis,2024-12-31,
Denver,RiNo,resident_desirability_score,84.5,2,10,Lifestyle Index,2024-12-31,
Denver,RiNo,value_add_potential_score,79.0,2,10,Growth Potential,2024-12-31,
Denver,Capitol Hill,accessibility_score,84.0,3,19,Walk Score / Transit Data,2025-01-01,
Denver,Capitol Hill,amenity_score,86.0,3,19,Google Places / Yelp,2025-01-01,
Denver,Capitol Hill,demographic_quality_score,78.0,3,19,Census ACS,2024-12-31,
Denver,Capitol Hill,employment_economic_score,82.0,3,19,Labor Bureau / Tech Data,2024-12-31,
Denver,Capitol Hill,real_estate_momentum_score,82.0,3,19,Zillow / Redfin,2024-11-01,
Denver,Capitol Hill,development_investment_score,80.0,3,19,City Planning / CRE,2024-12-31,
Denver,Capitol Hill,livability_safety_score,79.0,3,19,Crime Data / Surveys,2024-11-01,
Denver,Capitol Hill,cultural_vibrancy_score,89.0,3,19,Cultural Institutions,2024-12-31,
Denver,Capitol Hill,future_growth_catalysts_score,72.0,3,19,Development Pipeline,2024-12-31,
Denver,Capitol Hill,composite_overall_score,81.3,3,19,Weighted Average,2024-12-31,
Denver,Capitol Hill,investor_attractiveness_score,79.0,3,19,Investment Analysis,2024-12-31,
Denver,Capitol Hill,resident_desirability_score,84.5,3,19,Lifestyle Index,2024-12-31,
Denver,Capitol Hill,value_add_potential_score,71.0,3,19,Growth Potential,2024-12-31,
Denver,Cherry Creek,accessibility_score,82.0,4,25,Walk Score / Transit Data,2025-01-01,
Denver,Cherry Creek,amenity_score,88.0,4,25,Google Places / Yelp,2025-01-01,
Denver,Cherry Creek,demographic_quality_score,84.0,4,25,Census ACS,2024-12-31,
Denver,Cherry Creek,employment_economic_score,80.0,4,25,Labor Bureau / Tech Data,2024-12-31,
Denver,Cherry Creek,real_estate_momentum_score,80.0,4,25,Zillow / Redfin,2024-11-01,
Denver,Cherry Creek,development_investment_score,76.0,4,25,City Planning / CRE,2024-12-31,
Denver,Cherry Creek,livability_safety_score,84.0,4,25,Crime Data / Surveys,2024-11-01,
Denver,Cherry Creek,cultural_vibrancy_score,84.0,4,25,Cultural Institutions,2024-12-31,
Denver,Cherry Creek,future_growth_catalysts_score,68.0,4,25,Development Pipeline,2024-12-31,
Denver,Cherry Creek,composite_overall_score,80.7,4,25,Weighted Average,2024-12-31,
Denver,Cherry Creek,investor_attractiveness_score,76.0,4,25,Investment Analysis,2024-12-31,
Denver,Cherry Creek,resident_desirability_score,84.5,4,25,Lifestyle Index,2024-12-31,
Denver,Cherry Creek,value_add_potential_score,63.0,4,25,Growth Potential,2024-12-31,
Denver,Washington Park,accessibility_score,80.0,5,31,Walk Score / Transit Data,2025-01-01,
Denver,Washington Park,amenity_score,85.0,5,31,Google Places / Yelp,2025-01-01,
Denver,Washington Park,demographic_quality_score,82.0,5,31,Census ACS,2024-12-31,
Denver,Washington Park,employment_economic_score,76.0,5,31,Labor Bureau / Tech Data,2024-12-31,
Denver,Washington Park,real_estate_momentum_score,78.0,5,31,Zillow / Redfin,2024-11-01,
Denver,Washington Park,development_investment_score,74.0,5,31,City Planning / CRE,2024-12-31,
Denver,Washington Park,livability_safety_score,84.0,5,31,Crime Data / Surveys,2024-11-01,
Denver,Washington Park,cultural_vibrancy_score,80.0,5,31,Cultural Institutions,2024-12-31,
Denver,Washington Park,future_growth_catalysts_score,66.0,5,31,Development Pipeline,2024-12-31,
Denver,Washington Park,composite_overall_score,78.3,5,31,Weighted Average,2024-12-31,
Denver,Washington Park,investor_attractiveness_score,73.5,5,31,Investment Analysis,2024-12-31,
Denver,Washington Park,resident_desirability_score,82.2,5,31,Lifestyle Index,2024-12-31,
Denver,Washington Park,value_add_potential_score,55.0,5,31,Growth Potential,2024-12-31,
Denver,Highlands,accessibility_score,81.0,6,23,Walk Score / Transit Data,2025-01-01,
Denver,Highlands,amenity_score,84.0,6,23,Google Places / Yelp,2025-01-01,
Denver,Highlands,demographic_quality_score,80.0,6,23,Census ACS,2024-12-31,
Denver,Highlands,employment_economic_score,80.0,6,23,Labor Bureau / Tech Data,2024-12-31,
Denver,Highlands,real_estate_momentum_score,81.0,6,23,Zillow / Redfin,2024-11-01,
Denver,Highlands,development_investment_score,80.0,6,23,City Planning / CRE,2024-12-31,
Denver,Highlands,livability_safety_score,82.0,6,23,Crime Data / Surveys,2024-11-01,
Denver,Highlands,cultural_vibrancy_score,82.0,6,23,Cultural Institutions,2024-12-31,
Denver,Highlands,future_growth_catalysts_score,72.0,6,23,Development Pipeline,2024-12-31,
Denver,Highlands,composite_overall_score,80.2,6,23,Weighted Average,2024-12-31,
Denver,Highlands,investor_attractiveness_score,78.2,6,23,Investment Analysis,2024-12-31,
Denver,Highlands,resident_desirability_score,82.2,6,23,Lifestyle Index,2024-12-31,
Denver,Highlands,value_add_potential_score,47.0,6,23,Growth Potential,2024-12-31,
Denver,North Denver,accessibility_score,76.0,7,16,Walk Score / Transit Data,2025-01-01,
Denver,North Denver,amenity_score,80.0,7,16,Google Places / Yelp,2025-01-01,
Denver,North Denver,demographic_quality_score,72.0,7,16,Census ACS,2024-12-31,
Denver,North Denver,employment_economic_score,74.0,7,16,Labor Bureau / Tech Data,2024-12-31,
Denver,North Denver,real_estate_momentum_score,84.0,7,16,Zillow / Redfin,2024-11-01,
Denver,North Denver,development_investment_score,82.0,7,16,City Planning / CRE,2024-12-31,
Denver,North Denver,livability_safety_score,74.0,7,16,Crime Data / Surveys,2024-11-01,
Denver,North Denver,cultural_vibrancy_score,80.0,7,16,Cultural Institutions,2024-12-31,
Denver,North Denver,future_growth_catalysts_score,78.0,7,16,Development Pipeline,2024-12-31,
Denver,North Denver,composite_overall_score,77.8,7,16,Weighted Average,2024-12-31,
Denver,North Denver,investor_attractiveness_score,79.5,7,16,Investment Analysis,2024-12-31,
Denver,North Denver,resident_desirability_score,77.5,7,16,Lifestyle Index,2024-12-31,
Denver,North Denver,value_add_potential_score,39.0,7,16,Growth Potential,2024-12-31,
Denver,Five Points,accessibility_score,78.0,8,13,Walk Score / Transit Data,2025-01-01,
Denver,Five Points,amenity_score,82.0,8,13,Google Places / Yelp,2025-01-01,
Denver,Five Points,demographic_quality_score,70.0,8,13,Census ACS,2024-12-31,
Denver,Five Points,employment_economic_score,76.0,8,13,Labor Bureau / Tech Data,2024-12-31,
Denver,Five Points,real_estate_momentum_score,86.0,8,13,Zillow / Redfin,2024-11-01,
Denver,Five Points,development_investment_score,84.0,8,13,City Planning / CRE,2024-12-31,
Denver,Five Points,livability_safety_score,72.0,8,13,Crime Data / Surveys,2024-11-01,
Denver,Five Points,cultural_vibrancy_score,86.0,8,13,Cultural Institutions,2024-12-31,
Denver,Five Points,future_growth_catalysts_score,80.0,8,13,Development Pipeline,2024-12-31,
Denver,Five Points,composite_overall_score,79.3,8,13,Weighted Average,2024-12-31,
Denver,Five Points,investor_attractiveness_score,81.5,8,13,Investment Analysis,2024-12-31,
Denver,Five Points,resident_desirability_score,79.5,8,13,Lifestyle Index,2024-12-31,
Denver,Five Points,value_add_potential_score,31.0,8,13,Growth Potential,2024-12-31,
Denver,Santa Fe Arts,accessibility_score,79.0,9,18,Walk Score / Transit Data,2025-01-01,
Denver,Santa Fe Arts,amenity_score,83.0,9,18,Google Places / Yelp,2025-01-01,
Denver,Santa Fe Arts,demographic_quality_score,74.0,9,18,Census ACS,2024-12-31,
Denver,Santa Fe Arts,employment_economic_score,78.0,9,18,Labor Bureau / Tech Data,2024-12-31,
Denver,Santa Fe Arts,real_estate_momentum_score,84.0,9,18,Zillow / Redfin,2024-11-01,
Denver,Santa Fe Arts,development_investment_score,82.0,9,18,City Planning / CRE,2024-12-31,
Denver,Santa Fe Arts,livability_safety_score,76.0,9,18,Crime Data / Surveys,2024-11-01,
Denver,Santa Fe Arts,cultural_vibrancy_score,90.0,9,18,Cultural Institutions,2024-12-31,
Denver,Santa Fe Arts,future_growth_catalysts_score,76.0,9,18,Development Pipeline,2024-12-31,
Denver,Santa Fe Arts,composite_overall_score,80.2,9,18,Weighted Average,2024-12-31,
Denver,Santa Fe Arts,investor_attractiveness_score,80.0,9,18,Investment Analysis,2024-12-31,
Denver,Santa Fe Arts,resident_desirability_score,82.0,9,18,Lifestyle Index,2024-12-31,
Denver,Santa Fe Arts,value_add_potential_score,23.0,9,18,Growth Potential,2024-12-31,
Denver,Cheesman Park,accessibility_score,80.0,10,34,Walk Score / Transit Data,2025-01-01,
Denver,Cheesman Park,amenity_score,85.0,10,34,Google Places / Yelp,2025-01-01,
Denver,Cheesman Park,demographic_quality_score,81.0,10,34,Census ACS,2024-12-31,
Denver,Cheesman Park,employment_economic_score,76.0,10,34,Labor Bureau / Tech Data,2024-12-31,
Denver,Cheesman Park,real_estate_momentum_score,77.0,10,34,Zillow / Redfin,2024-11-01,
Denver,Cheesman Park,development_investment_score,72.0,10,34,City Planning / CRE,2024-12-31,
Denver,Cheesman Park,livability_safety_score,84.0,10,34,Crime Data / Surveys,2024-11-01,
Denver,Cheesman Park,cultural_vibrancy_score,81.0,10,34,Cultural Institutions,2024-12-31,
Denver,Cheesman Park,future_growth_catalysts_score,64.0,10,34,Development Pipeline,2024-12-31,
Denver,Cheesman Park,composite_overall_score,77.8,10,34,Weighted Average,2024-12-31,
Denver,Cheesman Park,investor_attractiveness_score,72.2,10,34,Investment Analysis,2024-12-31,
Denver,Cheesman Park,resident_desirability_score,82.5,10,34,Lifestyle Index,2024-12-31,
Denver,Cheesman Park,value_add_potential_score,15.0,10,34,Growth Potential,2024-12-31,
Dallas,Uptown,accessibility_score,85.0,1,18,Walk Score / Transit Data,2025-01-01,
Dallas,Uptown,amenity_score,88.0,1,18,Google Places / Yelp,2025-01-01,
Dallas,Uptown,demographic_quality_score,83.0,1,18,Census ACS,2024-12-31,
Dallas,Uptown,employment_economic_score,84.0,1,18,Labor Bureau / Tech Data,2024-12-31,
Dallas,Uptown,real_estate_momentum_score,80.0,1,18,Zillow / Redfin,2024-11-01,
Dallas,Uptown,development_investment_score,78.0,1,18,City Planning / CRE,2024-12-31,
Dallas,Uptown,livability_safety_score,82.0,1,18,Crime Data / Surveys,2024-11-01,
Dallas,Uptown,cultural_vibrancy_score,84.0,1,18,Cultural Institutions,2024-12-31,
Dallas,Uptown,future_growth_catalysts_score,70.0,1,18,Development Pipeline,2024-12-31,
Dallas,Uptown,composite_overall_score,81.6,1,18,Weighted Average,2024-12-31,
Dallas,Uptown,investor_attractiveness_score,78.0,1,18,Investment Analysis,2024-12-31,
Dallas,Uptown,resident_desirability_score,84.8,1,18,Lifestyle Index,2024-12-31,
Dallas,Uptown,value_add_potential_score,87.0,1,18,Growth Potential,2024-12-31,
Dallas,Deep Ellum,accessibility_score,83.0,2,11,Walk Score / Transit Data,2025-01-01,
Dallas,Deep Ellum,amenity_score,87.0,2,11,Google Places / Yelp,2025-01-01,
Dallas,Deep Ellum,demographic_quality_score,76.0,2,11,Census ACS,2024-12-31,
Dallas,Deep Ellum,employment_economic_score,82.0,2,11,Labor Bureau / Tech Data,2024-12-31,
Dallas,Deep Ellum,real_estate_momentum_score,85.0,2,11,Zillow / Redfin,2024-11-01,
Dallas,Deep Ellum,development_investment_score,84.0,2,11,City Planning / CRE,2024-12-31,
Dallas,Deep Ellum,livability_safety_score,76.0,2,11,Crime Data / Surveys,2024-11-01,
Dallas,Deep Ellum,cultural_vibrancy_score,92.0,2,11,Cultural Institutions,2024-12-31,
Dallas,Deep Ellum,future_growth_catalysts_score,80.0,2,11,Development Pipeline,2024-12-31,
Dallas,Deep Ellum,composite_overall_score,82.8,2,11,Weighted Average,2024-12-31,
Dallas,Deep Ellum,investor_attractiveness_score,82.8,2,11,Investment Analysis,2024-12-31,
Dallas,Deep Ellum,resident_desirability_score,84.5,2,11,Lifestyle Index,2024-12-31,
Dallas,Deep Ellum,value_add_potential_score,79.0,2,11,Growth Potential,2024-12-31,
Dallas,Bishop Arts,accessibility_score,82.0,3,9,Walk Score / Transit Data,2025-01-01,
Dallas,Bishop Arts,amenity_score,85.0,3,9,Google Places / Yelp,2025-01-01,
Dallas,Bishop Arts,demographic_quality_score,74.0,3,9,Census ACS,2024-12-31,
Dallas,Bishop Arts,employment_economic_score,80.0,3,9,Labor Bureau / Tech Data,2024-12-31,
Dallas,Bishop Arts,real_estate_momentum_score,87.0,3,9,Zillow / Redfin,2024-11-01,
Dallas,Bishop Arts,development_investment_score,85.0,3,9,City Planning / CRE,2024-12-31,
Dallas,Bishop Arts,livability_safety_score,74.0,3,9,Crime Data / Surveys,2024-11-01,
Dallas,Bishop Arts,cultural_vibrancy_score,90.0,3,9,Cultural Institutions,2024-12-31,
Dallas,Bishop Arts,future_growth_catalysts_score,82.0,3,9,Development Pipeline,2024-12-31,
Dallas,Bishop Arts,composite_overall_score,82.1,3,9,Weighted Average,2024-12-31,
Dallas,Bishop Arts,investor_attractiveness_score,83.5,3,9,Investment Analysis,2024-12-31,
Dallas,Bishop Arts,resident_desirability_score,82.8,3,9,Lifestyle Index,2024-12-31,
Dallas,Bishop Arts,value_add_potential_score,71.0,3,9,Growth Potential,2024-12-31,
Dallas,Oak Lawn,accessibility_score,80.0,4,29,Walk Score / Transit Data,2025-01-01,
Dallas,Oak Lawn,amenity_score,86.0,4,29,Google Places / Yelp,2025-01-01,
Dallas,Oak Lawn,demographic_quality_score,82.0,4,29,Census ACS,2024-12-31,
Dallas,Oak Lawn,employment_economic_score,78.0,4,29,Labor Bureau / Tech Data,2024-12-31,
Dallas,Oak Lawn,real_estate_momentum_score,77.0,4,29,Zillow / Redfin,2024-11-01,
Dallas,Oak Lawn,development_investment_score,74.0,4,29,City Planning / CRE,2024-12-31,
Dallas,Oak Lawn,livability_safety_score,81.0,4,29,Crime Data / Surveys,2024-11-01,
Dallas,Oak Lawn,cultural_vibrancy_score,80.0,4,29,Cultural Institutions,2024-12-31,
Dallas,Oak Lawn,future_growth_catalysts_score,66.0,4,29,Development Pipeline,2024-12-31,
Dallas,Oak Lawn,composite_overall_score,78.2,4,29,Weighted Average,2024-12-31,
Dallas,Oak Lawn,investor_attractiveness_score,73.8,4,29,Investment Analysis,2024-12-31,
Dallas,Oak Lawn,resident_desirability_score,81.8,4,29,Lifestyle Index,2024-12-31,
Dallas,Oak Lawn,value_add_potential_score,63.0,4,29,Growth Potential,2024-12-31,
