market_name,neighborhood_name,score_category,score_value,rank_within_market,rank_nationally,data_source,period,notes
Chicago,Chicago - South Loop,cultural_vibrancy_score,82.0,14,20,Cultural Institutions,2024-12-31,
Chicago,Chicago - South Loop,future_growth_catalysts_score,72.0,14,20,Development Pipeline,2024-12-31,
Chicago,Chicago - South Loop,composite_overall_score,81.7,14,20,Weighted Average,2024-12-31,
Chicago,Chicago - South Loop,investor_attractiveness_score,78.2,14,20,Investment Analysis,2024-12-31,
Chicago,Chicago - South Loop,resident_desirability_score,84.8,14,20,Lifestyle Index,2024-12-31,
Chicago,Chicago - South Loop,value_add_potential_score,44.0,14,20,Growth Potential,2024-12-31,
Chicago,Chicago - South Loop,transit_connectivity_score,90.0,14,20,CTA / Metra,2025-01-01,L train/bus connectivity
Chicago,Chicago - South Loop,restaurant_density_per_1000,69.4,14,20,Yelp API,2025-01-01,
Chicago,Chicago - South Loop,median_household_income_thousands,166.0,14,20,Census ACS 2024,2024-12-31,
Chicago,Chicago - South Loop,bachelor_degree_plus_pct,73.0,14,20,Census ACS 2024,2024-12-31,
Chicago,Chicago - South Loop,job_density_per_sq_mile,40320.0,14,20,BLS / LEHD,2024-12-31,
Chicago,Chicago - South Loop,year_over_year_price_appreciation_pct,9.5,14,20,Zillow Home Value Index,2024-11-01,
Chicago,Chicago - South Loop,new_construction_permits_ytd,702.0,14,20,Chicago Building Dept,2024-12-31,
Chicago,Chicago - South Loop,crime_rate_per_1000_residents,10.8,14,20,CPD Crime Stats,2024-11-01,
Chicago,Chicago - South Loop,lakefront_proximity_score,75.6,14,20,GIS Analysis,2025-01-01,Proximity to Lake Michigan
Chicago,Chicago - South Loop,walkability_index,86.0,14,20,Walk Score,2025-01-01,
Chicago,Chicago - South Loop,avg_commute_time_minutes,7.0,14,20,Census ACS,2024-12-31,
Chicago,Chicago - South Loop,coffee_shops_per_1000,21.4,14,20,Yelp / Google Places,2025-01-01,
Chicago,Chicago - Old Town,accessibility_score,83.0,15,28,Walk Score / Transit Data,2025-01-01,
Chicago,Chicago - Old Town,amenity_score,86.0,15,28,Google Places / Yelp,2025-01-01,
Chicago,Chicago - Old Town,demographic_quality_score,82.0,15,28,Census ACS 2024,2024-12-31,
Chicago,Chicago - Old Town,employment_economic_score,78.0,15,28,Labor Bureau / Tech Data,2024-12-31,
Chicago,Chicago - Old Town,real_estate_momentum_score,76.0,15,28,Zillow / Redfin,2024-11-01,
Chicago,Chicago - Old Town,development_investment_score,74.0,15,28,City Planning / CRE,2024-12-31,
Chicago,Chicago - Old Town,livability_safety_score,84.0,15,28,Crime Data / CPD,2024-11-01,
Chicago,Chicago - Old Town,cultural_vibrancy_score,83.0,15,28,Cultural Institutions,2024-12-31,
Chicago,Chicago - Old Town,future_growth_catalysts_score,68.0,15,28,Development Pipeline,2024-12-31,
Chicago,Chicago - Old Town,composite_overall_score,79.3,15,28,Weighted Average,2024-12-31,
Chicago,Chicago - Old Town,investor_attractiveness_score,74.0,15,28,Investment Analysis,2024-12-31,
Chicago,Chicago - Old Town,resident_desirability_score,84.0,15,28,Lifestyle Index,2024-12-31,
Chicago,Chicago - Old Town,value_add_potential_score,40.0,15,28,Growth Potential,2024-12-31,
Chicago,Chicago - Old Town,transit_connectivity_score,87.0,15,28,CTA / Metra,2025-01-01,L train/bus connectivity
Chicago,Chicago - Old Town,restaurant_density_per_1000,67.1,15,28,Yelp API,2025-01-01,
Chicago,Chicago - Old Town,median_household_income_thousands,164.0,15,28,Census ACS 2024,2024-12-31,
Chicago,Chicago - Old Town,bachelor_degree_plus_pct,72.2,15,28,Census ACS 2024,2024-12-31,
Chicago,Chicago - Old Town,job_density_per_sq_mile,37440.0,15,28,BLS / LEHD,2024-12-31,
Chicago,Chicago - Old Town,year_over_year_price_appreciation_pct,9.1,15,28,Zillow Home Value Index,2024-11-01,
Chicago,Chicago - Old Town,new_construction_permits_ytd,666.0,15,28,Chicago Building Dept,2024-12-31,
Chicago,Chicago - Old Town,crime_rate_per_1000_residents,9.6,15,28,CPD Crime Stats,2024-11-01,
Chicago,Chicago - Old Town,lakefront_proximity_score,73.1,15,28,GIS Analysis,2025-01-01,Proximity to Lake Michigan
Chicago,Chicago - Old Town,walkability_index,83.0,15,28,Walk Score,2025-01-01,
Chicago,Chicago - Old Town,avg_commute_time_minutes,8.0,15,28,Census ACS,2024-12-31,
Chicago,Chicago - Old Town,coffee_shops_per_1000,20.6,15,28,Yelp / Google Places,2025-01-01,
Chicago,Chicago - West Town,accessibility_score,85.0,16,14,Walk Score / Transit Data,2025-01-01,
Chicago,Chicago - West Town,amenity_score,88.0,16,14,Google Places / Yelp,2025-01-01,
Chicago,Chicago - West Town,demographic_quality_score,81.0,16,14,Census ACS 2024,2024-12-31,
Chicago,Chicago - West Town,employment_economic_score,83.0,16,14,Labor Bureau / Tech Data,2024-12-31,
Chicago,Chicago - West Town,real_estate_momentum_score,83.0,16,14,Zillow / Redfin,2024-11-01,
Chicago,Chicago - West Town,development_investment_score,82.0,16,14,City Planning / CRE,2024-12-31,
Chicago,Chicago - West Town,livability_safety_score,80.0,16,14,Crime Data / CPD,2024-11-01,
Chicago,Chicago - West Town,cultural_vibrancy_score,89.0,16,14,Cultural Institutions,2024-12-31,
Chicago,Chicago - West Town,future_growth_catalysts_score,78.0,16,14,Development Pipeline,2024-12-31,
Chicago,Chicago - West Town,composite_overall_score,83.2,16,14,Weighted Average,2024-12-31,
Chicago,Chicago - West Town,investor_attractiveness_score,81.5,16,14,Investment Analysis,2024-12-31,
Chicago,Chicago - West Town,resident_desirability_score,85.5,16,14,Lifestyle Index,2024-12-31,
Chicago,Chicago - West Town,value_add_potential_score,36.0,16,14,Growth Potential,2024-12-31,
Chicago,Chicago - West Town,transit_connectivity_score,89.0,16,14,CTA / Metra,2025-01-01,L train/bus connectivity
Chicago,Chicago - West Town,restaurant_density_per_1000,68.6,16,14,Yelp API,2025-01-01,
Chicago,Chicago - West Town,median_household_income_thousands,162.0,16,14,Census ACS 2024,2024-12-31,
Chicago,Chicago - West Town,bachelor_degree_plus_pct,71.3,16,14,Census ACS 2024,2024-12-31,
Chicago,Chicago - West Town,job_density_per_sq_mile,39840.0,16,14,BLS / LEHD,2024-12-31,
Chicago,Chicago - West Town,year_over_year_price_appreciation_pct,10.0,16,14,Zillow Home Value Index,2024-11-01,
Chicago,Chicago - West Town,new_construction_permits_ytd,738.0,16,14,Chicago Building Dept,2024-12-31,
Chicago,Chicago - West Town,crime_rate_per_1000_residents,12.0,16,14,CPD Crime Stats,2024-11-01,
Chicago,Chicago - West Town,lakefront_proximity_score,74.8,16,14,GIS Analysis,2025-01-01,Proximity to Lake Michigan
Chicago,Chicago - West Town,walkability_index,85.0,16,14,Walk Score,2025-01-01,
Chicago,Chicago - West Town,avg_commute_time_minutes,7.0,16,14,Census ACS,2024-12-31,
Chicago,Chicago - West Town,coffee_shops_per_1000,21.1,16,14,Yelp / Google Places,2025-01-01,
Chicago,Chicago - Hyde Park,accessibility_score,80.0,17,33,Walk Score / Transit Data,2025-01-01,
Chicago,Chicago - Hyde Park,amenity_score,84.0,17,33,Google Places / Yelp,2025-01-01,
Chicago,Chicago - Hyde Park,demographic_quality_score,79.0,17,33,Census ACS 2024,2024-12-31,
Chicago,Chicago - Hyde Park,employment_economic_score,78.0,17,33,Labor Bureau / Tech Data,2024-12-31,
Chicago,Chicago - Hyde Park,real_estate_momentum_score,74.0,17,33,Zillow / Redfin,2024-11-01,
Chicago,Chicago - Hyde Park,development_investment_score,72.0,17,33,City Planning / CRE,2024-12-31,
Chicago,Chicago - Hyde Park,livability_safety_score,81.0,17,33,Crime Data / CPD,2024-11-01,
Chicago,Chicago - Hyde Park,cultural_vibrancy_score,82.0,17,33,Cultural Institutions,2024-12-31,
Chicago,Chicago - Hyde Park,future_growth_catalysts_score,66.0,17,33,Development Pipeline,2024-12-31,
Chicago,Chicago - Hyde Park,composite_overall_score,77.3,17,33,Weighted Average,2024-12-31,
Chicago,Chicago - Hyde Park,investor_attractiveness_score,72.5,17,33,Investment Analysis,2024-12-31,
Chicago,Chicago - Hyde Park,resident_desirability_score,81.8,17,33,Lifestyle Index,2024-12-31,
Chicago,Chicago - Hyde Park,value_add_potential_score,32.0,17,33,Growth Potential,2024-12-31,
Chicago,Chicago - Hyde Park,transit_connectivity_score,84.0,17,33,CTA / Metra,2025-01-01,L train/bus connectivity
Chicago,Chicago - Hyde Park,restaurant_density_per_1000,65.5,17,33,Yelp API,2025-01-01,
Chicago,Chicago - Hyde Park,median_household_income_thousands,158.0,17,33,Census ACS 2024,2024-12-31,
Chicago,Chicago - Hyde Park,bachelor_degree_plus_pct,69.5,17,33,Census ACS 2024,2024-12-31,
Chicago,Chicago - Hyde Park,job_density_per_sq_mile,37440.0,17,33,BLS / LEHD,2024-12-31,
Chicago,Chicago - Hyde Park,year_over_year_price_appreciation_pct,8.9,17,33,Zillow Home Value Index,2024-11-01,
Chicago,Chicago - Hyde Park,new_construction_permits_ytd,648.0,17,33,Chicago Building Dept,2024-12-31,
Chicago,Chicago - Hyde Park,crime_rate_per_1000_residents,11.4,17,33,CPD Crime Stats,2024-11-01,
Chicago,Chicago - Hyde Park,lakefront_proximity_score,71.4,17,33,GIS Analysis,2025-01-01,Proximity to Lake Michigan
Chicago,Chicago - Hyde Park,walkability_index,80.0,17,33,Walk Score,2025-01-01,
Chicago,Chicago - Hyde Park,avg_commute_time_minutes,10.0,17,33,Census ACS,2024-12-31,
Chicago,Chicago - Hyde Park,coffee_shops_per_1000,20.2,17,33,Yelp / Google Places,2025-01-01,
Chicago,Chicago - Rogers Park,accessibility_score,79.0,18,29,Walk Score / Transit Data,2025-01-01,
Chicago,Chicago - Rogers Park,amenity_score,82.0,18,29,Google Places / Yelp,2025-01-01,
Chicago,Chicago - Rogers Park,demographic_quality_score,75.0,18,29,Census ACS 2024,2024-12-31,
Chicago,Chicago - Rogers Park,employment_economic_score,74.0,18,29,Labor Bureau / Tech Data,2024-12-31,
Chicago,Chicago - Rogers Park,real_estate_momentum_score,78.0,18,29,Zillow / Redfin,2024-11-01,
Chicago,Chicago - Rogers Park,development_investment_score,78.0,18,29,City Planning / CRE,2024-12-31,
Chicago,Chicago - Rogers Park,livability_safety_score,76.0,18,29,Crime Data / CPD,2024-11-01,
Chicago,Chicago - Rogers Park,cultural_vibrancy_score,80.0,18,29,Cultural Institutions,2024-12-31,
Chicago,Chicago - Rogers Park,future_growth_catalysts_score,72.0,18,29,Development Pipeline,2024-12-31,
Chicago,Chicago - Rogers Park,composite_overall_score,77.1,18,29,Weighted Average,2024-12-31,
Chicago,Chicago - Rogers Park,investor_attractiveness_score,75.5,18,29,Investment Analysis,2024-12-31,
Chicago,Chicago - Rogers Park,resident_desirability_score,79.2,18,29,Lifestyle Index,2024-12-31,
Chicago,Chicago - Rogers Park,value_add_potential_score,28.0,18,29,Growth Potential,2024-12-31,
Chicago,Chicago - Rogers Park,transit_connectivity_score,83.0,18,29,CTA / Metra,2025-01-01,L train/bus connectivity
Chicago,Chicago - Rogers Park,restaurant_density_per_1000,64.0,18,29,Yelp API,2025-01-01,
Chicago,Chicago - Rogers Park,median_household_income_thousands,150.0,18,29,Census ACS 2024,2024-12-31,
Chicago,Chicago - Rogers Park,bachelor_degree_plus_pct,66.0,18,29,Census ACS 2024,2024-12-31,
Chicago,Chicago - Rogers Park,job_density_per_sq_mile,35520.0,18,29,BLS / LEHD,2024-12-31,
Chicago,Chicago - Rogers Park,year_over_year_price_appreciation_pct,9.4,18,29,Zillow Home Value Index,2024-11-01,
Chicago,Chicago - Rogers Park,new_construction_permits_ytd,702.0,18,29,Chicago Building Dept,2024-12-31,
Chicago,Chicago - Rogers Park,crime_rate_per_1000_residents,14.4,18,29,CPD Crime Stats,2024-11-01,
Chicago,Chicago - Rogers Park,lakefront_proximity_score,69.7,18,29,GIS Analysis,2025-01-01,Proximity to Lake Michigan
Chicago,Chicago - Rogers Park,walkability_index,79.0,18,29,Walk Score,2025-01-01,
Chicago,Chicago - Rogers Park,avg_commute_time_minutes,10.0,18,29,Census ACS,2024-12-31,
Chicago,Chicago - Rogers Park,coffee_shops_per_1000,19.7,18,29,Yelp / Google Places,2025-01-01,
Los Angeles,LA - West Hollywood,accessibility_score,86.0,4,11,Walk Score / Transit Data,2025-01-01,
Los Angeles,LA - West Hollywood,amenity_score,93.0,4,11,Google Places / Yelp,2025-01-01,
Los Angeles,LA - West Hollywood,demographic_quality_score,84.0,4,11,Census ACS 2024,2024-12-31,
Los Angeles,LA - West Hollywood,employment_economic_score,86.0,4,11,Labor Bureau / Tech Data,2024-12-31,
Los Angeles,LA - West Hollywood,real_estate_momentum_score,81.0,4,11,Zillow / Redfin,2024-11-01,
Los Angeles,LA - West Hollywood,development_investment_score,78.0,4,11,City Planning / CRE,2024-12-31,
Los Angeles,LA - West Hollywood,livability_safety_score,82.0,4,11,Crime Data / LAPD,2024-11-01,
Los Angeles,LA - West Hollywood,cultural_vibrancy_score,91.0,4,11,Cultural Institutions,2024-12-31,
Los Angeles,LA - West Hollywood,future_growth_catalysts_score,74.0,4,11,Development Pipeline,2024-12-31,
Los Angeles,LA - West Hollywood,composite_overall_score,83.9,4,11,Weighted Average,2024-12-31,
Los Angeles,LA - West Hollywood,investor_attractiveness_score,79.8,4,11,Investment Analysis,2024-12-31,
Los Angeles,LA - West Hollywood,resident_desirability_score,88.0,4,11,Lifestyle Index,2024-12-31,
Los Angeles,LA - West Hollywood,value_add_potential_score,84.0,4,11,Growth Potential,2024-12-31,
Los Angeles,LA - West Hollywood,transit_connectivity_score,88.0,4,11,LA Metro / Transit,2025-01-01,Metro/bus connectivity
Los Angeles,LA - West Hollywood,restaurant_density_per_1000,70.7,4,11,Yelp API,2025-01-01,
Los Angeles,LA - West Hollywood,median_household_income_thousands,193.0,4,11,Census ACS 2024,2024-12-31,
Los Angeles,LA - West Hollywood,bachelor_degree_plus_pct,73.1,4,11,Census ACS 2024,2024-12-31,
Los Angeles,LA - West Hollywood,job_density_per_sq_mile,36120.0,4,11,BLS / LEHD,2024-12-31,
Los Angeles,LA - West Hollywood,year_over_year_price_appreciation_pct,13.0,4,11,Zillow Home Value Index,2024-11-01,
Los Angeles,LA - West Hollywood,new_construction_permits_ytd,858.0,4,11,LA Building & Safety,2024-12-31,
Los Angeles,LA - West Hollywood,crime_rate_per_1000_residents,10.4,4,11,LAPD Crime Data,2024-11-01,
Los Angeles,LA - West Hollywood,beach_proximity_score,81.8,4,11,GIS Analysis,2025-01-01,Proximity to beaches/coast
Los Angeles,LA - West Hollywood,walkability_index,86.0,4,11,Walk Score,2025-01-01,
Los Angeles,LA - West Hollywood,avg_commute_time_minutes,7.0,4,11,Census ACS,2024-12-31,
Los Angeles,LA - West Hollywood,coffee_shops_per_1000,21.4,4,11,Yelp / Google Places,2025-01-01,
Los Angeles,LA - Venice Beach,accessibility_score,85.0,5,14,Walk Score / Transit Data,2025-01-01,
Los Angeles,LA - Venice Beach,amenity_score,90.0,5,14,Google Places / Yelp,2025-01-01,
Los Angeles,LA - Venice Beach,demographic_quality_score,82.0,5,14,Census ACS 2024,2024-12-31,
Los Angeles,LA - Venice Beach,employment_economic_score,80.0,5,14,Labor Bureau / Tech Data,2024-12-31,
Los Angeles,LA - Venice Beach,real_estate_momentum_score,80.0,5,14,Zillow / Redfin,2024-11-01,
Los Angeles,LA - Venice Beach,development_investment_score,76.0,5,14,City Planning / CRE,2024-12-31,
Los Angeles,LA - Venice Beach,livability_safety_score,81.0,5,14,Crime Data / LAPD,2024-11-01,
Los Angeles,LA - Venice Beach,cultural_vibrancy_score,92.0,5,14,Cultural Institutions,2024-12-31,
Los Angeles,LA - Venice Beach,future_growth_catalysts_score,72.0,5,14,Development Pipeline,2024-12-31,
Los Angeles,LA - Venice Beach,composite_overall_score,82.0,5,14,Weighted Average,2024-12-31,
Los Angeles,LA - Venice Beach,investor_attractiveness_score,77.0,5,14,Investment Analysis,2024-12-31,
Los Angeles,LA - Venice Beach,resident_desirability_score,87.0,5,14,Lifestyle Index,2024-12-31,
Los Angeles,LA - Venice Beach,value_add_potential_score,80.0,5,14,Growth Potential,2024-12-31,
Los Angeles,LA - Venice Beach,transit_connectivity_score,87.0,5,14,LA Metro / Transit,2025-01-01,Metro/bus connectivity
Los Angeles,LA - Venice Beach,restaurant_density_per_1000,68.4,5,14,Yelp API,2025-01-01,
Los Angeles,LA - Venice Beach,median_household_income_thousands,189.0,5,14,Census ACS 2024,2024-12-31,
Los Angeles,LA - Venice Beach,bachelor_degree_plus_pct,71.3,5,14,Census ACS 2024,2024-12-31,
Los Angeles,LA - Venice Beach,job_density_per_sq_mile,33600.0,5,14,BLS / LEHD,2024-12-31,
Los Angeles,LA - Venice Beach,year_over_year_price_appreciation_pct,12.8,5,14,Zillow Home Value Index,2024-11-01,
Los Angeles,LA - Venice Beach,new_construction_permits_ytd,836.0,5,14,LA Building & Safety,2024-12-31,
Los Angeles,LA - Venice Beach,crime_rate_per_1000_residents,11.0,5,14,LAPD Crime Data,2024-11-01,
Los Angeles,LA - Venice Beach,beach_proximity_score,79.2,5,14,GIS Analysis,2025-01-01,Proximity to beaches/coast
Los Angeles,LA - Venice Beach,walkability_index,85.0,5,14,Walk Score,2025-01-01,
Los Angeles,LA - Venice Beach,avg_commute_time_minutes,8.0,5,14,Census ACS,2024-12-31,
Los Angeles,LA - Venice Beach,coffee_shops_per_1000,20.7,5,14,Yelp / Google Places,2025-01-01,
Los Angeles,LA - Echo Park,accessibility_score,83.0,6,10,Walk Score / Transit Data,2025-01-01,
Los Angeles,LA - Echo Park,amenity_score,87.0,6,10,Google Places / Yelp,2025-01-01,
Los Angeles,LA - Echo Park,demographic_quality_score,78.0,6,10,Census ACS 2024,2024-12-31,
Los Angeles,LA - Echo Park,employment_economic_score,82.0,6,10,Labor Bureau / Tech Data,2024-12-31,
Los Angeles,LA - Echo Park,real_estate_momentum_score,85.0,6,10,Zillow / Redfin,2024-11-01,
Los Angeles,LA - Echo Park,development_investment_score,82.0,6,10,City Planning / CRE,2024-12-31,
Los Angeles,LA - Echo Park,livability_safety_score,76.0,6,10,Crime Data / LAPD,2024-11-01,
Los Angeles,LA - Echo Park,cultural_vibrancy_score,89.0,6,10,Cultural Institutions,2024-12-31,
Los Angeles,LA - Echo Park,future_growth_catalysts_score,78.0,6,10,Development Pipeline,2024-12-31,
Los Angeles,LA - Echo Park,composite_overall_score,82.2,6,10,Weighted Average,2024-12-31,
Los Angeles,LA - Echo Park,investor_attractiveness_score,81.8,6,10,Investment Analysis,2024-12-31,
Los Angeles,LA - Echo Park,resident_desirability_score,83.8,6,10,Lifestyle Index,2024-12-31,
Los Angeles,LA - Echo Park,value_add_potential_score,76.0,6,10,Growth Potential,2024-12-31,
Los Angeles,LA - Echo Park,transit_connectivity_score,85.0,6,10,LA Metro / Transit,2025-01-01,Metro/bus connectivity
Los Angeles,LA - Echo Park,restaurant_density_per_1000,66.1,6,10,Yelp API,2025-01-01,
Los Angeles,LA - Echo Park,median_household_income_thousands,179.0,6,10,Census ACS 2024,2024-12-31,
Los Angeles,LA - Echo Park,bachelor_degree_plus_pct,67.9,6,10,Census ACS 2024,2024-12-31,
Los Angeles,LA - Echo Park,job_density_per_sq_mile,34440.0,6,10,BLS / LEHD,2024-12-31,
Los Angeles,LA - Echo Park,year_over_year_price_appreciation_pct,13.6,6,10,Zillow Home Value Index,2024-11-01,
Los Angeles,LA - Echo Park,new_construction_permits_ytd,902.0,6,10,LA Building & Safety,2024-12-31,
Los Angeles,LA - Echo Park,crime_rate_per_1000_residents,13.9,6,10,LAPD Crime Data,2024-11-01,
Los Angeles,LA - Echo Park,beach_proximity_score,76.6,6,10,GIS Analysis,2025-01-01,Proximity to beaches/coast
Los Angeles,LA - Echo Park,walkability_index,83.0,6,10,Walk Score,2025-01-01,
Los Angeles,LA - Echo Park,avg_commute_time_minutes,9.0,6,10,Census ACS,2024-12-31,
Los Angeles,LA - Echo Park,coffee_shops_per_1000,20.0,6,10,Yelp / Google Places,2025-01-01,
Los Angeles,LA - West Adams,accessibility_score,82.0,7,7,Walk Score / Transit Data,2025-01-01,
Los Angeles,LA - West Adams,amenity_score,85.0,7,7,Google Places / Yelp,2025-01-01,
Los Angeles,LA - West Adams,demographic_quality_score,75.0,7,7,Census ACS 2024,2024-12-31,
Los Angeles,LA - West Adams,employment_economic_score,80.0,7,7,Labor Bureau / Tech Data,2024-12-31,
Los Angeles,LA - West Adams,real_estate_momentum_score,87.0,7,7,Zillow / Redfin,2024-11-01,
Los Angeles,LA - West Adams,development_investment_score,85.0,7,7,City Planning / CRE,2024-12-31,
Los Angeles,LA - West Adams,livability_safety_score,74.0,7,7,Crime Data / LAPD,2024-11-01,
Los Angeles,LA - West Adams,cultural_vibrancy_score,88.0,7,7,Cultural Institutions,2024-12-31,
Los Angeles,LA - West Adams,future_growth_catalysts_score,82.0,7,7,Development Pipeline,2024-12-31,
Los Angeles,LA - West Adams,composite_overall_score,82.0,7,7,Weighted Average,2024-12-31,
Los Angeles,LA - West Adams,investor_attractiveness_score,83.5,7,7,Investment Analysis,2024-12-31,
Los Angeles,LA - West Adams,resident_desirability_score,82.2,7,7,Lifestyle Index,2024-12-31,
Los Angeles,LA - West Adams,value_add_potential_score,72.0,7,7,Growth Potential,2024-12-31,
Los Angeles,LA - West Adams,transit_connectivity_score,84.0,7,7,LA Metro / Transit,2025-01-01,Metro/bus connectivity
Los Angeles,LA - West Adams,restaurant_density_per_1000,64.6,7,7,Yelp API,2025-01-01,
Los Angeles,LA - West Adams,median_household_income_thousands,172.0,7,7,Census ACS 2024,2024-12-31,
Los Angeles,LA - West Adams,bachelor_degree_plus_pct,65.2,7,7,Census ACS 2024,2024-12-31,
Los Angeles,LA - West Adams,job_density_per_sq_mile,33600.0,7,7,BLS / LEHD,2024-12-31,
Los Angeles,LA - West Adams,year_over_year_price_appreciation_pct,13.9,7,7,Zillow Home Value Index,2024-11-01,
Los Angeles,LA - West Adams,new_construction_permits_ytd,935.0,7,7,LA Building & Safety,2024-12-31,
Los Angeles,LA - West Adams,crime_rate_per_1000_residents,15.1,7,7,LAPD Crime Data,2024-11-01,
Los Angeles,LA - West Adams,beach_proximity_score,74.8,7,7,GIS Analysis,2025-01-01,Proximity to beaches/coast
Los Angeles,LA - West Adams,walkability_index,82.0,7,7,Walk Score,2025-01-01,
Los Angeles,LA - West Adams,avg_commute_time_minutes,9.0,7,7,Census ACS,2024-12-31,
Los Angeles,LA - West Adams,coffee_shops_per_1000,19.6,7,7,Yelp / Google Places,2025-01-01,
Los Angeles,LA - NoHo Arts District,accessibility_score,81.0,8,9,Walk Score / Transit Data,2025-01-01,
Los Angeles,LA - NoHo Arts District,amenity_score,86.0,8,9,Google Places / Yelp,2025-01-01,
Los Angeles,LA - NoHo Arts District,demographic_quality_score,76.0,8,9,Census ACS 2024,2024-12-31,
Los Angeles,LA - NoHo Arts District,employment_economic_score,81.0,8,9,Labor Bureau / Tech Data,2024-12-31,
Los Angeles,LA - NoHo Arts District,real_estate_momentum_score,84.0,8,9,Zillow / Redfin,2024-11-01,
Los Angeles,LA - NoHo Arts District,development_investment_score,82.0,8,9,City Planning / CRE,2024-12-31,
Los Angeles,LA - NoHo Arts District,livability_safety_score,75.0,8,9,Crime Data / LAPD,2024-11-01,
Los Angeles,LA - NoHo Arts District,cultural_vibrancy_score,90.0,8,9,Cultural Institutions,2024-12-31,
Los Angeles,LA - NoHo Arts District,future_growth_catalysts_score,79.0,8,9,Development Pipeline,2024-12-31,
Los Angeles,LA - NoHo Arts District,composite_overall_score,81.6,8,9,Weighted Average,2024-12-31,
Los Angeles,LA - NoHo Arts District,investor_attractiveness_score,81.5,8,9,Investment Analysis,2024-12-31,
Los Angeles,LA - NoHo Arts District,resident_desirability_score,83.0,8,9,Lifestyle Index,2024-12-31,
Los Angeles,LA - NoHo Arts District,value_add_potential_score,68.0,8,9,Growth Potential,2024-12-31,
Los Angeles,LA - NoHo Arts District,transit_connectivity_score,83.0,8,9,LA Metro / Transit,2025-01-01,Metro/bus connectivity
Los Angeles,LA - NoHo Arts District,restaurant_density_per_1000,65.4,8,9,Yelp API,2025-01-01,
Los Angeles,LA - NoHo Arts District,median_household_income_thousands,175.0,8,9,Census ACS 2024,2024-12-31,
Los Angeles,LA - NoHo Arts District,bachelor_degree_plus_pct,66.1,8,9,Census ACS 2024,2024-12-31,
Los Angeles,LA - NoHo Arts District,job_density_per_sq_mile,34020.0,8,9,BLS / LEHD,2024-12-31,
Los Angeles,LA - NoHo Arts District,year_over_year_price_appreciation_pct,13.4,8,9,Zillow Home Value Index,2024-11-01,
Los Angeles,LA - NoHo Arts District,new_construction_permits_ytd,902.0,8,9,LA Building & Safety,2024-12-31,
Los Angeles,LA - NoHo Arts District,crime_rate_per_1000_residents,14.5,8,9,LAPD Crime Data,2024-11-01,
Los Angeles,LA - NoHo Arts District,beach_proximity_score,75.7,8,9,GIS Analysis,2025-01-01,Proximity to beaches/coast
Los Angeles,LA - NoHo Arts District,walkability_index,81.0,8,9,Walk Score,2025-01-01,
Los Angeles,LA - NoHo Arts District,avg_commute_time_minutes,10.0,8,9,Census ACS,2024-12-31,
Los Angeles,LA - NoHo Arts District,coffee_shops_per_1000,19.8,8,9,Yelp / Google Places,2025-01-01,
Los Angeles,LA - Highland Park,accessibility_score,80.0,9,8,Walk Score / Transit Data,2025-01-01,
Los Angeles,LA - Highland Park,amenity_score,84.0,9,8,Google Places / Yelp,2025-01-01,
Los Angeles,LA - Highland Park,demographic_quality_score,74.0,9,8,Census ACS 2024,2024-12-31,
Los Angeles,LA - Highland Park,employment_economic_score,78.0,9,8,Labor Bureau / Tech Data,2024-12-31,
Los Angeles,LA - Highland Park,real_estate_momentum_score,86.0,9,8,Zillow / Redfin,2024-11-01,
Los Angeles,LA - Highland Park,development_investment_score,84.0,9,8,City Planning / CRE,2024-12-31,
Los Angeles,LA - Highland Park,livability_safety_score,73.0,9,8,Crime Data / LAPD,2024-11-01,
Los Angeles,LA - Highland Park,cultural_vibrancy_score,87.0,9,8,Cultural Institutions,2024-12-31,
Los Angeles,LA - Highland Park,future_growth_catalysts_score,80.0,9,8,Development Pipeline,2024-12-31,
Los Angeles,LA - Highland Park,composite_overall_score,80.7,9,8,Weighted Average,2024-12-31,
Los Angeles,LA - Highland Park,investor_attractiveness_score,82.0,9,8,Investment Analysis,2024-12-31,
Los Angeles,LA - Highland Park,resident_desirability_score,81.0,9,8,Lifestyle Index,2024-12-31,
Los Angeles,LA - Highland Park,value_add_potential_score,64.0,9,8,Growth Potential,2024-12-31,
Los Angeles,LA - Highland Park,transit_connectivity_score,82.0,9,8,LA Metro / Transit,2025-01-01,Metro/bus connectivity
Los Angeles,LA - Highland Park,restaurant_density_per_1000,63.8,9,8,Yelp API,2025-01-01,
Los Angeles,LA - Highland Park,median_household_income_thousands,170.0,9,8,Census ACS 2024,2024-12-31,
Los Angeles,LA - Highland Park,bachelor_degree_plus_pct,64.4,9,8,Census ACS 2024,2024-12-31,
Los Angeles,LA - Highland Park,job_density_per_sq_mile,32760.0,9,8,BLS / LEHD,2024-12-31,
Los Angeles,LA - Highland Park,year_over_year_price_appreciation_pct,13.8,9,8,Zillow Home Value Index,2024-11-01,
Los Angeles,LA - Highland Park,new_construction_permits_ytd,924.0,9,8,LA Building & Safety,2024-12-31,
Los Angeles,LA - Highland Park,crime_rate_per_1000_residents,15.7,9,8,LAPD Crime Data,2024-11-01,
Los Angeles,LA - Highland Park,beach_proximity_score,73.9,9,8,GIS Analysis,2025-01-01,Proximity to beaches/coast
Los Angeles,LA - Highland Park,walkability_index,80.0,9,8,Walk Score,2025-01-01,
