geography,geography_type,indicator_name,indicator_value,indicator_unit,period,period_type,data_source,notes
"Riverside-San Bernardino-Ontario, CA",Metro,unemployment_rate,10.8,percent,2020-10-01,quarterly,BLS LAUS Q4 2020,
"Riverside-San Bernardino-Ontario, CA",Metro,unemployment_rate,10.5,percent,2021-01-01,quarterly,BLS LAUS Q1 2021,
"Riverside-San Bernardino-Ontario, CA",Metro,unemployment_rate,9.5,percent,2021-04-01,quarterly,BLS LAUS Q2 2021,
"Riverside-San Bernardino-Ontario, CA",Metro,unemployment_rate,8.5,percent,2021-07-01,quarterly,BLS LAUS Q3 2021,
"Riverside-San Bernardino-Ontario, CA",Metro,unemployment_rate,7.2,percent,2021-10-01,quarterly,BLS LAUS Q4 2021,
"Riverside-San Bernardino-Ontario, CA",Metro,unemployment_rate,6.5,percent,2022-01-01,quarterly,BLS LAUS Q1 2022,
"Riverside-San Bernardino-Ontario, CA",Metro,unemployment_rate,6.0,percent,2022-04-01,quarterly,BLS LAUS Q2 2022,
"Riverside-San Bernardino-Ontario, CA",Metro,unemployment_rate,5.8,percent,2022-07-01,quarterly,BLS LAUS Q3 2022,
"Riverside-San Bernardino-Ontario, CA",Metro,unemployment_rate,5.5,percent,2022-10-01,quarterly,BLS LAUS Q4 2022,
"Riverside-San Bernardino-Ontario, CA",Metro,unemployment_rate,5.3,percent,2023-01-01,quarterly,BLS LAUS Q1 2023,
"Riverside-San Bernardino-Ontario, CA",Metro,unemployment_rate,5.1,percent,2023-04-01,quarterly,BLS LAUS Q2 2023,
"Riverside-San Bernardino-Ontario, CA",Metro,unemployment_rate,5.1,percent,2023-07-01,quarterly,BLS LAUS Q3 2023,
"Riverside-San Bernardino-Ontario, CA",Metro,unemployment_rate,5.3,percent,2023-10-01,quarterly,BLS LAUS Q4 2023,
"Riverside-San Bernardino-Ontario, CA",Metro,unemployment_rate,5.4,percent,2024-01-01,quarterly,BLS LAUS Q1 2024,
"Riverside-San Bernardino-Ontario, CA",Metro,unemployment_rate,5.7,percent,2024-04-01,quarterly,BLS LAUS Q2 2024,
"Riverside-San Bernardino-Ontario, CA",Metro,unemployment_rate,5.9,percent,2024-07-01,quarterly,BLS LAUS Q3 2024,
"Riverside-San Bernardino-Ontario, CA",Metro,unemployment_rate,6.0,percent,2024-10-01,quarterly,BLS LAUS Q4 2024,
"San Francisco-Oakland-Berkeley, CA",Metro,education_bachelor_degree_pct,49.2,percent,2020-01-01,annual,US Census Bureau ACS 2020,Population 25 years and over
"San Francisco-Oakland-Berkeley, CA",Metro,education_bachelor_degree_pct,49.7,percent,2021-01-01,annual,US Census Bureau ACS 2021,Population 25 years and over
"San Francisco-Oakland-Berkeley, CA",Metro,education_bachelor_degree_pct,50.2,percent,2022-01-01,annual,US Census Bureau ACS 2022,Population 25 years and over
"San Francisco-Oakland-Berkeley, CA",Metro,education_bachelor_degree_pct,50.5,percent,2023-01-01,annual,US Census Bureau ACS 2023,Population 25 years and over
"San Francisco-Oakland-Berkeley, CA",Metro,education_bachelor_degree_pct,50.8,percent,2024-01-01,annual,US Census Bureau ACS 2024,Population 25 years and over
"San Francisco-Oakland-Berkeley, CA",Metro,employment_total,2550000.0,count,2020-09-01,quarterly,BLS QCEW Q3 2020,
"San Francisco-Oakland-Berkeley, CA",Metro,employment_total,2570000.0,count,2021-09-01,quarterly,BLS QCEW Q3 2021,
"San Francisco-Oakland-Berkeley, CA",Metro,employment_total,2590000.0,count,2022-09-01,quarterly,BLS QCEW Q3 2022,
"San Francisco-Oakland-Berkeley, CA",Metro,employment_total,2595000.0,count,2023-09-01,quarterly,BLS QCEW Q3 2023,
"San Francisco-Oakland-Berkeley, CA",Metro,employment_total,2600000.0,count,2024-09-01,quarterly,BLS QCEW Q3 2024,
"San Francisco-Oakland-Berkeley, CA",Metro,gdp_growth_rate,8.67,percent,2021-01-01,annual,Calculated from BEA GDP data,
"San Francisco-Oakland-Berkeley, CA",Metro,gdp_growth_rate,9.04,percent,2022-01-01,annual,Calculated from BEA GDP data,
"San Francisco-Oakland-Berkeley, CA",Metro,gdp_growth_rate,6.83,percent,2023-01-01,annual,Calculated from BEA GDP data,
"San Francisco-Oakland-Berkeley, CA",Metro,gdp_growth_rate,5.92,percent,2024-01-01,annual,Calculated from BEA GDP data,
"San Francisco-Oakland-Berkeley, CA",Metro,gdp_per_capita,129564.0,USD,2020-01-01,annual,Calculated from BEA GDP and Census population,
"San Francisco-Oakland-Berkeley, CA",Metro,gdp_per_capita,141369.0,USD,2021-01-01,annual,Calculated from BEA GDP and Census population,
"San Francisco-Oakland-Berkeley, CA",Metro,gdp_per_capita,155625.0,USD,2022-01-01,annual,Calculated from BEA GDP and Census population,
"San Francisco-Oakland-Berkeley, CA",Metro,gdp_per_capita,169321.0,USD,2023-01-01,annual,Calculated from BEA GDP and Census population,
"San Francisco-Oakland-Berkeley, CA",Metro,gdp_per_capita,177477.0,USD,2024-01-01,annual,Calculated from BEA GDP and Census population,
"San Francisco-Oakland-Berkeley, CA",Metro,gdp_total,615300.0,million_USD,2020-01-01,annual,Bureau of Economic Analysis 2020,Current dollars
"San Francisco-Oakland-Berkeley, CA",Metro,gdp_total,668677.0,million_USD,2021-01-01,annual,Bureau of Economic Analysis 2021,Current dollars
"San Francisco-Oakland-Berkeley, CA",Metro,gdp_total,729105.0,million_USD,2022-01-01,annual,Bureau of Economic Analysis 2022,Current dollars
"San Francisco-Oakland-Berkeley, CA",Metro,gdp_total,778878.0,million_USD,2023-01-01,annual,Bureau of Economic Analysis 2023,Current dollars
"San Francisco-Oakland-Berkeley, CA",Metro,gdp_total,825000.0,million_USD,2024-01-01,annual,Bureau of Economic Analysis 2024,Current dollars
"San Francisco-Oakland-Berkeley, CA",Metro,gini_coefficient,0.497,index,2020-01-01,annual,US Census Bureau ACS 2020,Income inequality measure
"San Francisco-Oakland-Berkeley, CA",Metro,gini_coefficient,0.495,index,2021-01-01,annual,US Census Bureau ACS 2021,Income inequality measure
"San Francisco-Oakland-Berkeley, CA",Metro,gini_coefficient,0.494,index,2022-01-01,annual,US Census Bureau ACS 2022,Income inequality measure
"San Francisco-Oakland-Berkeley, CA",Metro,gini_coefficient,0.492,index,2023-01-01,annual,US Census Bureau ACS 2023,Income inequality measure
"San Francisco-Oakland-Berkeley, CA",Metro,gini_coefficient,0.491,index,2024-01-01,annual,US Census Bureau ACS 2024,Income inequality measure
"San Francisco-Oakland-Berkeley, CA",Metro,highway_congestion_index,82.0,index_0_100,2020-01-01,annual,Texas A&M Transportation Institute Urban Mobility Report 2020,Higher values indicate more congestion
"San Francisco-Oakland-Berkeley, CA",Metro,highway_congestion_index,75.0,index_0_100,2021-01-01,annual,Texas A&M Transportation Institute Urban Mobility Report 2021,Higher values indicate more congestion
"San Francisco-Oakland-Berkeley, CA",Metro,highway_congestion_index,79.0,index_0_100,2022-01-01,annual,Texas A&M Transportation Institute Urban Mobility Report 2022,Higher values indicate more congestion
"San Francisco-Oakland-Berkeley, CA",Metro,highway_congestion_index,81.0,index_0_100,2023-01-01,annual,Texas A&M Transportation Institute Urban Mobility Report 2023,Higher values indicate more congestion
"San Francisco-Oakland-Berkeley, CA",Metro,highway_congestion_index,83.0,index_0_100,2024-01-01,annual,Texas A&M Transportation Institute Urban Mobility Report 2024,Higher values indicate more congestion
"San Francisco-Oakland-Berkeley, CA",Metro,home_price_appreciation_yoy,21.6,percent,2021-01-01,annual,Calculated from home price data,
"San Francisco-Oakland-Berkeley, CA",Metro,home_price_appreciation_yoy,3.22,percent,2022-01-01,annual,Calculated from home price data,
"San Francisco-Oakland-Berkeley, CA",Metro,home_price_appreciation_yoy,3.12,percent,2023-01-01,annual,Calculated from home price data,
"San Francisco-Oakland-Berkeley, CA",Metro,home_price_appreciation_yoy,2.82,percent,2024-01-01,annual,Calculated from home price data,
"San Francisco-Oakland-Berkeley, CA",Metro,homeownership_rate,47.8,percent,2020-01-01,quarterly,US Census Bureau Housing Vacancies 2020,
"San Francisco-Oakland-Berkeley, CA",Metro,homeownership_rate,48.2,percent,2021-01-01,quarterly,US Census Bureau Housing Vacancies 2021,
"San Francisco-Oakland-Berkeley, CA",Metro,homeownership_rate,48.5,percent,2022-01-01,quarterly,US Census Bureau Housing Vacancies 2022,
"San Francisco-Oakland-Berkeley, CA",Metro,homeownership_rate,48.8,percent,2023-01-01,quarterly,US Census Bureau Housing Vacancies 2023,
"San Francisco-Oakland-Berkeley, CA",Metro,homeownership_rate,49.0,percent,2024-01-01,quarterly,US Census Bureau Housing Vacancies 2024,
"San Francisco-Oakland-Berkeley, CA",Metro,income_growth_rate_yoy,4.4,percent,2021-01-01,annual,Calculated from US Census Bureau ACS,
"San Francisco-Oakland-Berkeley, CA",Metro,income_growth_rate_yoy,4.22,percent,2022-01-01,annual,Calculated from US Census Bureau ACS,
"San Francisco-Oakland-Berkeley, CA",Metro,income_growth_rate_yoy,3.39,percent,2023-01-01,annual,Calculated from US Census Bureau ACS,
"San Francisco-Oakland-Berkeley, CA",Metro,income_growth_rate_yoy,3.21,percent,2024-01-01,annual,Calculated from US Census Bureau ACS,
"San Francisco-Oakland-Berkeley, CA",Metro,labor_force_participation_rate,66.2,percent,2020-01-01,annual,BLS LAUS 2020,Ages 16 and over
"San Francisco-Oakland-Berkeley, CA",Metro,labor_force_participation_rate,66.4,percent,2021-01-01,annual,BLS LAUS 2021,Ages 16 and over
"San Francisco-Oakland-Berkeley, CA",Metro,labor_force_participation_rate,66.6,percent,2022-01-01,annual,BLS LAUS 2022,Ages 16 and over
"San Francisco-Oakland-Berkeley, CA",Metro,labor_force_participation_rate,66.7,percent,2023-01-01,annual,BLS LAUS 2023,Ages 16 and over
"San Francisco-Oakland-Berkeley, CA",Metro,labor_force_participation_rate,66.8,percent,2024-01-01,annual,BLS LAUS 2024,Ages 16 and over
"San Francisco-Oakland-Berkeley, CA",Metro,median_age,38.5,years,2020-07-01,annual,US Census Bureau Population Estimates 2020,
"San Francisco-Oakland-Berkeley, CA",Metro,median_age,38.7,years,2021-07-01,annual,US Census Bureau Population Estimates 2021,
"San Francisco-Oakland-Berkeley, CA",Metro,median_age,38.9,years,2022-07-01,annual,US Census Bureau Population Estimates 2022,
"San Francisco-Oakland-Berkeley, CA",Metro,median_age,39.1,years,2023-07-01,annual,US Census Bureau Population Estimates 2023,
"San Francisco-Oakland-Berkeley, CA",Metro,median_age,39.2,years,2024-07-01,annual,US Census Bureau Population Estimates 2024,
"San Francisco-Oakland-Berkeley, CA",Metro,median_home_price,1125000.0,USD,2020-01-01,annual,Redfin/Zillow Data 2020,
"San Francisco-Oakland-Berkeley, CA",Metro,median_home_price,1368000.0,USD,2021-01-01,annual,Redfin/Zillow Data 2021,
"San Francisco-Oakland-Berkeley, CA",Metro,median_home_price,1412000.0,USD,2022-01-01,annual,Redfin/Zillow Data 2022,
"San Francisco-Oakland-Berkeley, CA",Metro,median_home_price,1456000.0,USD,2023-01-01,annual,Redfin/Zillow Data 2023,
"San Francisco-Oakland-Berkeley, CA",Metro,median_home_price,1497000.0,USD,2024-01-01,annual,Redfin/Zillow Data 2024,
"San Francisco-Oakland-Berkeley, CA",Metro,median_household_income,113600.0,USD,2020-01-01,annual,US Census Bureau ACS 2020,
"San Francisco-Oakland-Berkeley, CA",Metro,median_household_income,118600.0,USD,2021-01-01,annual,US Census Bureau ACS 2021,
"San Francisco-Oakland-Berkeley, CA",Metro,median_household_income,123600.0,USD,2022-01-01,annual,US Census Bureau ACS 2022,
"San Francisco-Oakland-Berkeley, CA",Metro,median_household_income,127792.0,USD,2023-01-01,annual,US Census Bureau ACS 2023,
"San Francisco-Oakland-Berkeley, CA",Metro,median_household_income,131900.0,USD,2024-01-01,annual,US Census Bureau ACS 2024,
"San Francisco-Oakland-Berkeley, CA",Metro,median_rent_2br,2725.0,USD,2020-09-01,monthly,Realtor.com/Zillow Rental 2020,Monthly rent
"San Francisco-Oakland-Berkeley, CA",Metro,median_rent_2br,2868.0,USD,2021-09-01,monthly,Realtor.com/Zillow Rental 2021,Monthly rent
"San Francisco-Oakland-Berkeley, CA",Metro,median_rent_2br,3012.0,USD,2022-09-01,monthly,Realtor.com/Zillow Rental 2022,Monthly rent
"San Francisco-Oakland-Berkeley, CA",Metro,median_rent_2br,3098.0,USD,2023-09-01,monthly,Realtor.com/Zillow Rental 2023,Monthly rent
"San Francisco-Oakland-Berkeley, CA",Metro,median_rent_2br,3183.0,USD,2024-09-01,monthly,Realtor.com/Zillow Rental 2024,Monthly rent
"San Francisco-Oakland-Berkeley, CA",Metro,net_domestic_migration,-45000.0,count,2020-07-01,annual,US Census Bureau Population Estimates 2020,
"San Francisco-Oakland-Berkeley, CA",Metro,net_domestic_migration,-55000.0,count,2021-07-01,annual,US Census Bureau Population Estimates 2021,
"San Francisco-Oakland-Berkeley, CA",Metro,net_domestic_migration,-60000.0,count,2022-07-01,annual,US Census Bureau Population Estimates 2022,
"San Francisco-Oakland-Berkeley, CA",Metro,net_domestic_migration,-62000.0,count,2023-07-01,annual,US Census Bureau Population Estimates 2023,
"San Francisco-Oakland-Berkeley, CA",Metro,net_domestic_migration,-65000.0,count,2024-07-01,annual,US Census Bureau Population Estimates 2024,
"San Francisco-Oakland-Berkeley, CA",Metro,net_international_migration,42000.0,count,2020-07-01,annual,US Census Bureau Population Estimates 2020,
"San Francisco-Oakland-Berkeley, CA",Metro,net_international_migration,46000.0,count,2021-07-01,annual,US Census Bureau Population Estimates 2021,
"San Francisco-Oakland-Berkeley, CA",Metro,net_international_migration,49000.0,count,2022-07-01,annual,US Census Bureau Population Estimates 2022,
"San Francisco-Oakland-Berkeley, CA",Metro,net_international_migration,51000.0,count,2023-07-01,annual,US Census Bureau Population Estimates 2023,
"San Francisco-Oakland-Berkeley, CA",Metro,net_international_migration,52000.0,count,2024-07-01,annual,US Census Bureau Population Estimates 2024,
"San Francisco-Oakland-Berkeley, CA",Metro,per_capita_income,117520.0,USD,2020-01-01,annual,BEA Personal Income 2020,
"San Francisco-Oakland-Berkeley, CA",Metro,per_capita_income,120340.0,USD,2021-01-01,annual,BEA Personal Income 2021,
"San Francisco-Oakland-Berkeley, CA",Metro,per_capita_income,122120.0,USD,2022-01-01,annual,BEA Personal Income 2022,
"San Francisco-Oakland-Berkeley, CA",Metro,per_capita_income,123736.0,USD,2023-01-01,annual,BEA Personal Income 2023,
"San Francisco-Oakland-Berkeley, CA",Metro,per_capita_income,125400.0,USD,2024-01-01,annual,BEA Personal Income 2024,
"San Francisco-Oakland-Berkeley, CA",Metro,population,4749008.0,count,2020-07-01,annual,US Census Bureau Vintage 2024 Estimates,
"San Francisco-Oakland-Berkeley, CA",Metro,population,4730000.0,count,2021-07-01,annual,US Census Bureau Vintage 2024 Estimates,
"San Francisco-Oakland-Berkeley, CA",Metro,population,4685000.0,count,2022-07-01,annual,US Census Bureau Vintage 2024 Estimates,
"San Francisco-Oakland-Berkeley, CA",Metro,population,4600000.0,count,2023-07-01,annual,US Census Bureau Vintage 2024 Estimates,
"San Francisco-Oakland-Berkeley, CA",Metro,population,4648486.0,count,2024-07-01,annual,US Census Bureau Vintage 2024 Estimates,
"San Francisco-Oakland-Berkeley, CA",Metro,population_growth_rate_yoy,-0.4,percent,2021-07-01,annual,Calculated from US Census Bureau data,
"San Francisco-Oakland-Berkeley, CA",Metro,population_growth_rate_yoy,-0.95,percent,2022-07-01,annual,Calculated from US Census Bureau data,
"San Francisco-Oakland-Berkeley, CA",Metro,population_growth_rate_yoy,-1.81,percent,2023-07-01,annual,Calculated from US Census Bureau data,
"San Francisco-Oakland-Berkeley, CA",Metro,population_growth_rate_yoy,1.05,percent,2024-07-01,annual,Calculated from US Census Bureau data,
"San Francisco-Oakland-Berkeley, CA",Metro,poverty_rate,10.8,percent,2020-01-01,annual,US Census Bureau ACS 2020,
"San Francisco-Oakland-Berkeley, CA",Metro,poverty_rate,10.5,percent,2021-01-01,annual,US Census Bureau ACS 2021,
"San Francisco-Oakland-Berkeley, CA",Metro,poverty_rate,10.4,percent,2022-01-01,annual,US Census Bureau ACS 2022,
"San Francisco-Oakland-Berkeley, CA",Metro,poverty_rate,10.2,percent,2023-01-01,annual,US Census Bureau ACS 2023,
"San Francisco-Oakland-Berkeley, CA",Metro,poverty_rate,10.0,percent,2024-01-01,annual,US Census Bureau ACS 2024,
"San Francisco-Oakland-Berkeley, CA",Metro,unemployment_rate,3.0,percent,2020-01-01,quarterly,BLS LAUS Q1 2020,
"San Francisco-Oakland-Berkeley, CA",Metro,unemployment_rate,14.5,percent,2020-04-01,quarterly,BLS LAUS Q2 2020,
"San Francisco-Oakland-Berkeley, CA",Metro,unemployment_rate,12.5,percent,2020-07-01,quarterly,BLS LAUS Q3 2020,
"San Francisco-Oakland-Berkeley, CA",Metro,unemployment_rate,9.5,percent,2020-10-01,quarterly,BLS LAUS Q4 2020,
"San Francisco-Oakland-Berkeley, CA",Metro,unemployment_rate,9.2,percent,2021-01-01,quarterly,BLS LAUS Q1 2021,
"San Francisco-Oakland-Berkeley, CA",Metro,unemployment_rate,8.2,percent,2021-04-01,quarterly,BLS LAUS Q2 2021,
"San Francisco-Oakland-Berkeley, CA",Metro,unemployment_rate,6.8,percent,2021-07-01,quarterly,BLS LAUS Q3 2021,
"San Francisco-Oakland-Berkeley, CA",Metro,unemployment_rate,5.5,percent,2021-10-01,quarterly,BLS LAUS Q4 2021,
"San Francisco-Oakland-Berkeley, CA",Metro,unemployment_rate,5.2,percent,2022-01-01,quarterly,BLS LAUS Q1 2022,
"San Francisco-Oakland-Berkeley, CA",Metro,unemployment_rate,4.8,percent,2022-04-01,quarterly,BLS LAUS Q2 2022,
"San Francisco-Oakland-Berkeley, CA",Metro,unemployment_rate,4.8,percent,2022-07-01,quarterly,BLS LAUS Q3 2022,
"San Francisco-Oakland-Berkeley, CA",Metro,unemployment_rate,4.5,percent,2022-10-01,quarterly,BLS LAUS Q4 2022,
"San Francisco-Oakland-Berkeley, CA",Metro,unemployment_rate,4.3,percent,2023-01-01,quarterly,BLS LAUS Q1 2023,
"San Francisco-Oakland-Berkeley, CA",Metro,unemployment_rate,4.2,percent,2023-04-01,quarterly,BLS LAUS Q2 2023,
"San Francisco-Oakland-Berkeley, CA",Metro,unemployment_rate,4.2,percent,2023-07-01,quarterly,BLS LAUS Q3 2023,
"San Francisco-Oakland-Berkeley, CA",Metro,unemployment_rate,4.4,percent,2023-10-01,quarterly,BLS LAUS Q4 2023,
"San Francisco-Oakland-Berkeley, CA",Metro,unemployment_rate,4.5,percent,2024-01-01,quarterly,BLS LAUS Q1 2024,
"San Francisco-Oakland-Berkeley, CA",Metro,unemployment_rate,4.5,percent,2024-04-01,quarterly,BLS LAUS Q2 2024,
"San Francisco-Oakland-Berkeley, CA",Metro,unemployment_rate,4.6,percent,2024-07-01,quarterly,BLS LAUS Q3 2024,
"San Francisco-Oakland-Berkeley, CA",Metro,unemployment_rate,4.7,percent,2024-10-01,quarterly,BLS LAUS Q4 2024,
"Seattle-Tacoma-Bellevue, WA",Metro,education_bachelor_degree_pct,44.2,percent,2020-01-01,annual,US Census Bureau ACS 2020,Population 25 years and over
"Seattle-Tacoma-Bellevue, WA",Metro,education_bachelor_degree_pct,44.7,percent,2021-01-01,annual,US Census Bureau ACS 2021,Population 25 years and over
"Seattle-Tacoma-Bellevue, WA",Metro,education_bachelor_degree_pct,45.2,percent,2022-01-01,annual,US Census Bureau ACS 2022,Population 25 years and over
"Seattle-Tacoma-Bellevue, WA",Metro,education_bachelor_degree_pct,45.5,percent,2023-01-01,annual,US Census Bureau ACS 2023,Population 25 years and over
"Seattle-Tacoma-Bellevue, WA",Metro,education_bachelor_degree_pct,45.7,percent,2024-01-01,annual,US Census Bureau ACS 2024,Population 25 years and over
"Seattle-Tacoma-Bellevue, WA",Metro,employment_total,2050000.0,count,2020-09-01,quarterly,BLS QCEW Q3 2020,
"Seattle-Tacoma-Bellevue, WA",Metro,employment_total,2080000.0,count,2021-09-01,quarterly,BLS QCEW Q3 2021,
"Seattle-Tacoma-Bellevue, WA",Metro,employment_total,2110000.0,count,2022-09-01,quarterly,BLS QCEW Q3 2022,
"Seattle-Tacoma-Bellevue, WA",Metro,employment_total,2128000.0,count,2023-09-01,quarterly,BLS QCEW Q3 2023,
"Seattle-Tacoma-Bellevue, WA",Metro,employment_total,2150000.0,count,2024-09-01,quarterly,BLS QCEW Q3 2024,
"Seattle-Tacoma-Bellevue, WA",Metro,gdp_growth_rate,8.52,percent,2021-01-01,annual,Calculated from BEA GDP data,
"Seattle-Tacoma-Bellevue, WA",Metro,gdp_growth_rate,7.88,percent,2022-01-01,annual,Calculated from BEA GDP data,
"Seattle-Tacoma-Bellevue, WA",Metro,gdp_growth_rate,9.45,percent,2023-01-01,annual,Calculated from BEA GDP data,
"Seattle-Tacoma-Bellevue, WA",Metro,gdp_growth_rate,6.75,percent,2024-01-01,annual,Calculated from BEA GDP data,
"Seattle-Tacoma-Bellevue, WA",Metro,gdp_per_capita,110059.0,USD,2020-01-01,annual,Calculated from BEA GDP and Census population,
"Seattle-Tacoma-Bellevue, WA",Metro,gdp_per_capita,119395.0,USD,2021-01-01,annual,Calculated from BEA GDP and Census population,
"Seattle-Tacoma-Bellevue, WA",Metro,gdp_per_capita,127853.0,USD,2022-01-01,annual,Calculated from BEA GDP and Census population,
"Seattle-Tacoma-Bellevue, WA",Metro,gdp_per_capita,138230.0,USD,2023-01-01,annual,Calculated from BEA GDP and Census population,
"Seattle-Tacoma-Bellevue, WA",Metro,gdp_per_capita,145942.0,USD,2024-01-01,annual,Calculated from BEA GDP and Census population,
"Seattle-Tacoma-Bellevue, WA",Metro,gdp_total,442300.0,million_USD,2020-01-01,annual,Bureau of Economic Analysis 2020,Current dollars
"Seattle-Tacoma-Bellevue, WA",Metro,gdp_total,479966.0,million_USD,2021-01-01,annual,Bureau of Economic Analysis 2021,Current dollars
"Seattle-Tacoma-Bellevue, WA",Metro,gdp_total,517803.0,million_USD,2022-01-01,annual,Bureau of Economic Analysis 2022,Current dollars
"Seattle-Tacoma-Bellevue, WA",Metro,gdp_total,566742.0,million_USD,2023-01-01,annual,Bureau of Economic Analysis 2023,Current dollars
"Seattle-Tacoma-Bellevue, WA",Metro,gdp_total,605000.0,million_USD,2024-01-01,annual,Bureau of Economic Analysis 2024,Current dollars
"Seattle-Tacoma-Bellevue, WA",Metro,gini_coefficient,0.463,index,2020-01-01,annual,US Census Bureau ACS 2020,Income inequality measure
"Seattle-Tacoma-Bellevue, WA",Metro,gini_coefficient,0.461,index,2021-01-01,annual,US Census Bureau ACS 2021,Income inequality measure
"Seattle-Tacoma-Bellevue, WA",Metro,gini_coefficient,0.46,index,2022-01-01,annual,US Census Bureau ACS 2022,Income inequality measure
"Seattle-Tacoma-Bellevue, WA",Metro,gini_coefficient,0.458,index,2023-01-01,annual,US Census Bureau ACS 2023,Income inequality measure
"Seattle-Tacoma-Bellevue, WA",Metro,gini_coefficient,0.457,index,2024-01-01,annual,US Census Bureau ACS 2024,Income inequality measure
"Seattle-Tacoma-Bellevue, WA",Metro,highway_congestion_index,76.0,index_0_100,2020-01-01,annual,Texas A&M Transportation Institute Urban Mobility Report 2020,Higher values indicate more congestion
"Seattle-Tacoma-Bellevue, WA",Metro,highway_congestion_index,70.0,index_0_100,2021-01-01,annual,Texas A&M Transportation Institute Urban Mobility Report 2021,Higher values indicate more congestion
"Seattle-Tacoma-Bellevue, WA",Metro,highway_congestion_index,74.0,index_0_100,2022-01-01,annual,Texas A&M Transportation Institute Urban Mobility Report 2022,Higher values indicate more congestion
"Seattle-Tacoma-Bellevue, WA",Metro,highway_congestion_index,76.0,index_0_100,2023-01-01,annual,Texas A&M Transportation Institute Urban Mobility Report 2023,Higher values indicate more congestion
"Seattle-Tacoma-Bellevue, WA",Metro,highway_congestion_index,78.0,index_0_100,2024-01-01,annual,Texas A&M Transportation Institute Urban Mobility Report 2024,Higher values indicate more congestion
"Seattle-Tacoma-Bellevue, WA",Metro,home_price_appreciation_yoy,28.78,percent,2021-01-01,annual,Calculated from home price data,
"Seattle-Tacoma-Bellevue, WA",Metro,home_price_appreciation_yoy,9.17,percent,2022-01-01,annual,Calculated from home price data,
"Seattle-Tacoma-Bellevue, WA",Metro,home_price_appreciation_yoy,4.33,percent,2023-01-01,annual,Calculated from home price data,
"Seattle-Tacoma-Bellevue, WA",Metro,home_price_appreciation_yoy,3.52,percent,2024-01-01,annual,Calculated from home price data,
"Seattle-Tacoma-Bellevue, WA",Metro,homeownership_rate,59.8,percent,2020-01-01,quarterly,US Census Bureau Housing Vacancies 2020,
"Seattle-Tacoma-Bellevue, WA",Metro,homeownership_rate,60.2,percent,2021-01-01,quarterly,US Census Bureau Housing Vacancies 2021,
"Seattle-Tacoma-Bellevue, WA",Metro,homeownership_rate,60.5,percent,2022-01-01,quarterly,US Census Bureau Housing Vacancies 2022,
"Seattle-Tacoma-Bellevue, WA",Metro,homeownership_rate,60.8,percent,2023-01-01,quarterly,US Census Bureau Housing Vacancies 2023,
"Seattle-Tacoma-Bellevue, WA",Metro,homeownership_rate,61.0,percent,2024-01-01,quarterly,US Census Bureau Housing Vacancies 2024,
"Seattle-Tacoma-Bellevue, WA",Metro,income_growth_rate_yoy,4.49,percent,2021-01-01,annual,Calculated from US Census Bureau ACS,
"Seattle-Tacoma-Bellevue, WA",Metro,income_growth_rate_yoy,4.39,percent,2022-01-01,annual,Calculated from US Census Bureau ACS,
"Seattle-Tacoma-Bellevue, WA",Metro,income_growth_rate_yoy,3.5,percent,2023-01-01,annual,Calculated from US Census Bureau ACS,
"Seattle-Tacoma-Bellevue, WA",Metro,income_growth_rate_yoy,3.21,percent,2024-01-01,annual,Calculated from US Census Bureau ACS,
"Seattle-Tacoma-Bellevue, WA",Metro,labor_force_participation_rate,66.8,percent,2020-01-01,annual,BLS LAUS 2020,Ages 16 and over
"Seattle-Tacoma-Bellevue, WA",Metro,labor_force_participation_rate,67.0,percent,2021-01-01,annual,BLS LAUS 2021,Ages 16 and over
"Seattle-Tacoma-Bellevue, WA",Metro,labor_force_participation_rate,67.2,percent,2022-01-01,annual,BLS LAUS 2022,Ages 16 and over
"Seattle-Tacoma-Bellevue, WA",Metro,labor_force_participation_rate,67.4,percent,2023-01-01,annual,BLS LAUS 2023,Ages 16 and over
"Seattle-Tacoma-Bellevue, WA",Metro,labor_force_participation_rate,67.5,percent,2024-01-01,annual,BLS LAUS 2024,Ages 16 and over
"Seattle-Tacoma-Bellevue, WA",Metro,median_age,37.8,years,2020-07-01,annual,US Census Bureau Population Estimates 2020,
"Seattle-Tacoma-Bellevue, WA",Metro,median_age,38.0,years,2021-07-01,annual,US Census Bureau Population Estimates 2021,
"Seattle-Tacoma-Bellevue, WA",Metro,median_age,38.2,years,2022-07-01,annual,US Census Bureau Population Estimates 2022,
"Seattle-Tacoma-Bellevue, WA",Metro,median_age,38.3,years,2023-07-01,annual,US Census Bureau Population Estimates 2023,
"Seattle-Tacoma-Bellevue, WA",Metro,median_age,38.4,years,2024-07-01,annual,US Census Bureau Population Estimates 2024,
"Seattle-Tacoma-Bellevue, WA",Metro,median_home_price,542000.0,USD,2020-01-01,annual,Redfin/Zillow Data 2020,
"Seattle-Tacoma-Bellevue, WA",Metro,median_home_price,698000.0,USD,2021-01-01,annual,Redfin/Zillow Data 2021,
"Seattle-Tacoma-Bellevue, WA",Metro,median_home_price,762000.0,USD,2022-01-01,annual,Redfin/Zillow Data 2022,
"Seattle-Tacoma-Bellevue, WA",Metro,median_home_price,795000.0,USD,2023-01-01,annual,Redfin/Zillow Data 2023,
"Seattle-Tacoma-Bellevue, WA",Metro,median_home_price,823000.0,USD,2024-01-01,annual,Redfin/Zillow Data 2024,
